rho_global,regime,horizon,scale,A_G_l_max,A_G_c_max,A_G_q_min,sigma_m1,sigma_m2_mean,sigma_m2_min,sigma_m2_max,sigma_m2_std_population,sigma_m2_median,sigma_m2_q25,sigma_m2_q75,m2_argmin_variant_id,m2_argmax_variant_id,sigma_m0_raw_product,m0_status,sigma_m0,m0_induced_l_max,m0_induced_c_max,m0_induced_q_min,sigma_m3_B1400,retained_mass,deterministic_truncation_abs_error_bound,m3_B1400_mc_var_bound,m3_B1400_mc_se_bound,m3_B1400_graph_trajectories,sigma_m3_B2000,m3_B2000_mc_var_bound,m3_B2000_mc_se_bound,m3_B2000_graph_trajectories,sigma_whitebox,error_m0,error_m1,error_m2,error_m3_B1400,error_m3_B2000
0.9833333333333332,G1,30.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8885185185185185,0.74,1.0,0.1062737103375821,0.92,0.75,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.378015,PREDICTED,0.378015,0.5651987187800303,2.624999111799428,0.5,0.899454202719692,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9001377732530842,0.0001250433740121,0.0111822794640522,2000,0.875,-0.496985,0.125,0.013518518518518485,0.02445420271969201,0.025137773253084195
0.9833333333333332,G1,35.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8729629629629629,0.7,1.0,0.1217713344244742,0.91,0.715,1.0,M2J_A2_B1_C2,M2J_A1_B1_C3,0.3096,PREDICTED,0.3096,0.5651987187800303,2.624999111799428,0.5,0.8772769612948871,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8801187682377517,0.0001250433740121,0.0111822794640522,2000,0.845,-0.5354,0.15500000000000003,0.027962962962962967,0.03227696129488711,0.03511876823775173
0.9833333333333332,G1,40.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9044444444444444,0.79,1.0,0.0868089999316649,0.92,0.79,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.449694,PREDICTED,0.449694,0.5651987187800303,2.624999111799428,0.5,0.885866135524093,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8911212859343836,0.0001250433740121,0.0111822794640522,2000,0.88,-0.430306,0.12,0.02444444444444438,0.005866135524092986,0.011121285934383551
0.9833333333333332,G1,45.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9011111111111112,0.78,1.0,0.0912194477856612,0.92,0.78,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.38947,PREDICTED,0.38947,0.5651987187800303,2.624999111799428,0.5,0.873731673199311,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8786203602608446,0.0001250433740121,0.0111822794640522,2000,0.86,-0.47053,0.14,0.04111111111111121,0.013731673199311012,0.01862036026084457
0.9833333333333332,G1,50.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9166666666666666,0.82,1.0,0.0725718035235908,0.93,0.83,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.511104,PREDICTED,0.511104,0.5651987187800303,2.624999111799428,0.5,0.887974865702748,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8900944491189465,0.0001250433740121,0.0111822794640522,2000,0.88,-0.368896,0.12,0.036666666666666625,0.007974865702747969,0.010094449118946525
0.9833333333333332,G1,55.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8966666666666667,0.79,1.0,0.0844590630621328,0.9,0.8,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.3739679999999999,PREDICTED,0.3739679999999999,0.5651987187800303,2.624999111799428,0.5,0.8800995169817275,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.881092258138899,0.0001250433740121,0.0111822794640522,2000,0.87,-0.4960320000000001,0.13,0.026666666666666727,0.010099516981727508,0.011092258138899025
0.9833333333333332,G1,60.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8855555555555557,0.76,1.0,0.0983317639548337,0.9,0.76,1.0,M2J_A1_B1_C2,M2J_A1_B1_C3,0.3044659999999999,PREDICTED,0.3044659999999999,0.5651987187800303,2.624999111799428,0.5,0.8693679897466527,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.870101868895661,0.0001250433740121,0.0111822794640522,2000,0.845,-0.5405340000000001,0.15500000000000003,0.04055555555555568,0.024367989746652774,0.025101868895661017
0.9833333333333332,G1,65.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9088888888888887,0.81,1.0,0.0711458248603649,0.9,0.83,1.0,M2J_A3_B3_C2,M2J_A1_B1_C3,0.366444,PREDICTED,0.366444,0.5651987187800303,2.624999111799428,0.5,0.8833462358003435,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8832816649611915,0.0001250433740121,0.0111822794640522,2000,0.865,-0.498556,0.135,0.043888888888888755,0.018346235800343558,0.018281664961191546
0.9833333333333332,G1,70.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8977777777777779,0.78,1.0,0.0831479419283098,0.9,0.8,1.0,M2J_A3_B3_C2,M2J_A1_B1_C3,0.2992,PREDICTED,0.2992,0.5651987187800303,2.624999111799428,0.5,0.8791210686799684,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8752650798671626,0.0001250433740121,0.0111822794640522,2000,0.86,-0.5608,0.14,0.03777777777777791,0.019121068679968434,0.015265079867162634
0.9833333333333332,G1,75.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.908888888888889,0.8,1.0,0.0779521854079572,0.92,0.82,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.379496,PREDICTED,0.379496,0.5651987187800303,2.624999111799428,0.5,0.8873003343947544,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8836514341680966,0.0001250433740121,0.0111822794640522,2000,0.88,-0.5005040000000001,0.12,0.028888888888888964,0.007300334394754415,0.0036514341680965456
0.9833333333333332,G1,80.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8925925925925925,0.75,1.0,0.0944219290518418,0.91,0.79,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.33048,PREDICTED,0.33048,0.5651987187800303,2.624999111799428,0.5,0.87727863847923,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8731495147372137,0.0001250433740121,0.0111822794640522,2000,0.87,-0.53952,0.13,0.022592592592592498,0.0072786384792300485,0.003149514737213699
0.9833333333333332,G1,85.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.911851851851852,0.81,1.0,0.0741388605571922,0.92,0.82,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.389664,PREDICTED,0.389664,0.5651987187800303,2.624999111799428,0.5,0.8929860567174457,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8836392942310741,0.0001250433740121,0.0111822794640522,2000,0.875,-0.485336,0.125,0.036851851851852024,0.017986056717445686,0.008639294231074124
0.9833333333333332,G1,90.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9085185185185184,0.81,1.0,0.0740722221990735,0.91,0.82,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.34365,PREDICTED,0.34365,0.5651987187800303,2.624999111799428,0.5,0.8836806216450807,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.873137976668509,0.0001250433740121,0.0111822794640522,2000,0.865,-0.52135,0.135,0.0435185185185184,0.018680621645080664,0.008137976668509017
0.9833333333333332,G1,95.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8996296296296296,0.79,1.0,0.0809426629018381,0.9,0.81,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.28798,PREDICTED,0.28798,0.5651987187800303,2.624999111799428,0.5,0.8772467919176908,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8631312662121233,0.0001250433740121,0.0111822794640522,2000,0.85,-0.56202,0.15000000000000002,0.04962962962962958,0.02724679191769086,0.01313126621212335
0.9833333333333332,G1,100.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.908148148148148,0.81,1.0,0.0722668428163616,0.9,0.84,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.366876,PREDICTED,0.366876,0.5651987187800303,2.624999111799428,0.5,0.878662263216439,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8701223826568042,0.0001250433740121,0.0111822794640522,2000,0.855,-0.488124,0.14500000000000002,0.053148148148148056,0.02366226321643905,0.015122382656804212
0.9833333333333332,G1,105.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9048148148148148,0.8,1.0,0.0761757407855346,0.9,0.83,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.329035,PREDICTED,0.329035,0.5651987187800303,2.624999111799428,0.5,0.8722177464007227,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8621225919448898,0.0001250433740121,0.0111822794640522,2000,0.855,-0.525965,0.14500000000000002,0.04981481481481487,0.01721774640072271,0.0071225919448898445
0.9833333333333332,G1,110.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.921851851851852,0.83,1.0,0.0603101267239551,0.91,0.87,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.3935879999999999,PREDICTED,0.3935879999999999,0.5651987187800303,2.624999111799428,0.5,0.8865346382645932,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8751419240642477,0.0001250433740121,0.0111822794640522,2000,0.855,-0.4614120000000001,0.14500000000000002,0.06685185185185205,0.03153463826459324,0.02014192406424775
0.9833333333333332,G1,115.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9125925925925926,0.81,1.0,0.0706369220729862,0.91,0.84,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.329868,PREDICTED,0.329868,0.5651987187800303,2.624999111799428,0.5,0.8815223034703981,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8696400777021498,0.0001250433740121,0.0111822794640522,2000,0.855,-0.5251319999999999,0.14500000000000002,0.05759259259259264,0.02652230347039808,0.014640077702149812
0.9833333333333332,G1,120.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.904074074074074,0.79,1.0,0.081069666394576,0.91,0.81,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.300048,PREDICTED,0.300048,0.5651987187800303,2.624999111799428,0.5,0.8743657833762407,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8636382119753634,0.0001250433740121,0.0111822794640522,2000,0.85,-0.549952,0.15000000000000002,0.05407407407407405,0.024365783376240735,0.013638211975363412
0.9833333333333332,G1,125.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9088888888888887,0.8,1.0,0.07161281353032,0.9,0.84,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.349503,PREDICTED,0.349503,0.5651987187800303,2.624999111799428,0.5,0.8822420763243161,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8691379805074209,0.0001250433740121,0.0111822794640522,2000,0.86,-0.510497,0.14,0.04888888888888876,0.022242076324316074,0.009137980507420873
0.9833333333333332,G1,130.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9055555555555554,0.79,1.0,0.0754901677842801,0.9,0.83,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.3132,PREDICTED,0.3132,0.5651987187800303,2.624999111799428,0.5,0.872942258997235,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8616350516297022,0.0001250433740121,0.0111822794640522,2000,0.845,-0.5318,0.15500000000000003,0.060555555555555474,0.027942258997235014,0.016635051629702247
0.9833333333333332,G1,135.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9125925925925926,0.81,1.0,0.0707417102900399,0.91,0.84,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.417956,PREDICTED,0.417956,0.5651987187800303,2.624999111799428,0.5,0.8801008747615687,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8691394679527722,0.0001250433740121,0.0111822794640522,2000,0.865,-0.447044,0.135,0.04759259259259263,0.015100874761568739,0.004139467952772202
0.9833333333333332,G1,140.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.901851851851852,0.77,1.0,0.0841971688200463,0.91,0.81,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.3738,PREDICTED,0.3738,0.5651987187800303,2.624999111799428,0.5,0.872942258997235,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8626373048943956,0.0001250433740121,0.0111822794640522,2000,0.855,-0.48119999999999996,0.14500000000000002,0.04685185185185203,0.017942258997235006,0.0076373048943956245
0.9833333333333332,G1,145.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8974074074074074,0.78,1.0,0.0813129570374079,0.89,0.82,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.42408,PREDICTED,0.42408,0.5651987187800303,2.624999111799428,0.5,0.8800988453157575,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8721380220519661,0.0001250433740121,0.0111822794640522,2000,0.84,-0.41591999999999996,0.16000000000000003,0.05740740740740746,0.04009884531575758,0.03213802205196614
0.9833333333333332,G1,150.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8907407407407407,0.76,1.0,0.0892738577273625,0.89,0.8,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.371628,PREDICTED,0.371628,0.5651987187800303,2.624999111799428,0.5,0.8707925984650678,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.865136748173192,0.0001250433740121,0.0111822794640522,2000,0.83,-0.45837199999999995,0.17000000000000004,0.06074074074074076,0.040792598465067886,0.03513674817319201
0.9833333333333332,G1,155.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8851851851851852,0.75,1.0,0.0933876972772296,0.88,0.79,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.316589,PREDICTED,0.316589,0.5651987187800303,2.624999111799428,0.5,0.8650648146060381,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8591326449438319,0.0001250433740121,0.0111822794640522,2000,0.83,-0.513411,0.17000000000000004,0.055185185185185226,0.035064814606038164,0.029132644943831942
0.9833333333333332,G1,160.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8922222222222222,0.78,1.0,0.0849545993494012,0.88,0.81,1.0,M2J_A1_B2_C2,M2J_A1_B1_C3,0.399156,PREDICTED,0.399156,0.5651987187800303,2.624999111799428,0.5,0.8779366092411538,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8736429801215202,0.0001250433740121,0.0111822794640522,2000,0.83,-0.43084399999999995,0.17000000000000004,0.06222222222222229,0.04793660924115384,0.043642980121520236
0.9833333333333332,G1,165.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8844444444444444,0.76,1.0,0.091907092110712,0.88,0.8,1.0,M2J_A1_B2_C2,M2J_A1_B1_C3,0.311328,PREDICTED,0.311328,0.5651987187800303,2.624999111799428,0.5,0.8729260304523381,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.868641436832827,0.0001250433740121,0.0111822794640522,2000,0.83,-0.518672,0.17000000000000004,0.054444444444444406,0.042926030452338115,0.03864143683282706
0.9833333333333332,G1,170.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8933333333333334,0.78,1.0,0.0831330927555995,0.88,0.83,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.383625,PREDICTED,0.383625,0.5651987187800303,2.624999111799428,0.5,0.875077919103412,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8711411580785247,0.0001250433740121,0.0111822794640522,2000,0.85,-0.466375,0.15000000000000002,0.043333333333333446,0.02507791910341206,0.02114115807852468
0.9833333333333332,G1,175.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8844444444444444,0.75,1.0,0.0938214748114868,0.88,0.81,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.3693800000000001,PREDICTED,0.3693800000000001,0.5651987187800303,2.624999111799428,0.5,0.8707831952685932,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8666390208025736,0.0001250433740121,0.0111822794640522,2000,0.84,-0.47061999999999987,0.16000000000000003,0.0444444444444444,0.03078319526859319,0.026639020802573632
0.9833333333333332,G1,180.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8722222222222221,0.74,1.0,0.1006399277708822,0.86,0.79,1.0,M2J_A1_B2_C2,M2J_A1_B1_C3,0.357696,PREDICTED,0.357696,0.5651987187800303,2.624999111799428,0.5,0.8693506073579097,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8646384046354592,0.0001250433740121,0.0111822794640522,2000,0.83,-0.47230399999999995,0.17000000000000004,0.04222222222222216,0.03935060735790974,0.0346384046354592
0.9833333333333332,G1,185.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8944444444444444,0.77,1.0,0.0794580407945827,0.86,0.85,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.41172,PREDICTED,0.41172,0.5651987187800303,2.624999111799428,0.5,0.8779478908273898,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8716369873322467,0.0001250433740121,0.0111822794640522,2000,0.84,-0.42828,0.16000000000000003,0.054444444444444406,0.03794789082738981,0.031636987332246735
0.9833333333333332,G1,190.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8855555555555555,0.76,1.0,0.0864241621450224,0.86,0.82,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.345436,PREDICTED,0.345436,0.5651987187800303,2.624999111799428,0.5,0.8722209187466845,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8656372109191293,0.0001250433740121,0.0111822794640522,2000,0.835,-0.48956399999999994,0.16500000000000004,0.050555555555555576,0.03722091874668454,0.0306372109191293
0.9833333333333332,G1,195.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8977777777777779,0.81,1.0,0.0755392139190379,0.87,0.85,1.0,M2J_A1_B2_C2,M2J_A1_B1_C3,0.43245,PREDICTED,0.43245,0.5651987187800303,2.624999111799428,0.5,0.8786632736678592,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8741385026992692,0.0001250433740121,0.0111822794640522,2000,0.835,-0.40254999999999996,0.16500000000000004,0.06277777777777793,0.04366327366785927,0.03913850269926922
0.9833333333333332,G1,200.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.888148148148148,0.79,1.0,0.0832682873713386,0.86,0.83,1.0,M2J_A1_B2_C2,M2J_A1_B1_C3,0.393762,PREDICTED,0.393762,0.5651987187800303,2.624999111799428,0.5,0.8757976257329648,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.871138767830697,0.0001250433740121,0.0111822794640522,2000,0.82,-0.42623799999999995,0.18000000000000005,0.06814814814814807,0.05579762573296487,0.05113876783069704
0.9833333333333332,G1,205.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9025925925925924,0.83,1.0,0.0698459995191852,0.86,0.86,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.419802,PREDICTED,0.419802,0.5651987187800303,2.624999111799428,0.5,0.8858180377566371,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8811418658917125,0.0001250433740121,0.0111822794640522,2000,0.82,-0.40019799999999994,0.18000000000000005,0.08259259259259244,0.0658180377566372,0.061141865891712555
0.9833333333333332,G1,210.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9025925925925924,0.83,1.0,0.0698459995191852,0.86,0.86,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.384192,PREDICTED,0.384192,0.5651987187800303,2.624999111799428,0.5,0.8793850860319371,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8761386582596917,0.0001250433740121,0.0111822794640522,2000,0.82,-0.435808,0.18000000000000005,0.08259259259259244,0.05938508603193715,0.056138658259691776
0.9833333333333332,G1,215.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9003703703703702,0.83,1.0,0.0716204751130456,0.86,0.85,1.0,M2J_A1_B2_C2,M2J_A1_B1_C3,0.365792,PREDICTED,0.365792,0.5651987187800303,2.624999111799428,0.5,0.8758070289294396,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8706385945352897,0.0001250433740121,0.0111822794640522,2000,0.82,-0.45420799999999995,0.18000000000000005,0.0803703703703702,0.05580702892943967,0.05063859453528974
0.9833333333333332,G1,220.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.908148148148148,0.84,1.0,0.0655482314385277,0.87,0.86,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.386973,PREDICTED,0.386973,0.5651987187800303,2.624999111799428,0.5,0.8829644932506518,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8776380915181825,0.0001250433740121,0.0111822794640522,2000,0.835,-0.44802699999999995,0.16500000000000004,0.07314814814814807,0.047964493250651885,0.04263809151818254
0.9833333333333332,G1,225.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8937037037037037,0.81,1.0,0.0772752726560078,0.86,0.83,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.373395,PREDICTED,0.373395,0.5651987187800303,2.624999111799428,0.5,0.8772366431672568,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8726386260595296,0.0001250433740121,0.0111822794640522,2000,0.83,-0.456605,0.17000000000000004,0.0637037037037037,0.04723664316725684,0.042638626059529616
0.9833333333333332,G1,230.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9018518518518518,0.82,1.0,0.070397655528988,0.86,0.855,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.423035,PREDICTED,0.423035,0.5651987187800303,2.624999111799428,0.5,0.8843969704942777,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8806505881600776,0.0001250433740121,0.0111822794640522,2000,0.835,-0.41196499999999997,0.16500000000000004,0.06685185185185183,0.049396970494277714,0.04565058816007761
0.9833333333333332,G1,235.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.9007407407407408,0.82,1.0,0.0712286836690745,0.86,0.855,1.0,M2J_A2_B3_C2,M2J_A1_B1_C3,0.409165,PREDICTED,0.409165,0.5651987187800303,2.624999111799428,0.5,0.8808181016134556,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8766499462105377,0.0001250433740121,0.0111822794640522,2000,0.83,-0.42083499999999996,0.17000000000000004,0.07074074074074088,0.05081810161345568,0.04664994621053775
0.9833333333333332,G1,240.0,1.01,0.5708507059678307,2.6512491029174226,0.5,1.0,0.8885185185185185,0.79,1.0,0.0827626550110125,0.86,0.82,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.353028,PREDICTED,0.353028,0.5651987187800303,2.624999111799428,0.5,0.8779546817974683,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8746487339169198,0.0001250433740121,0.0111822794640522,2000,0.83,-0.47697199999999995,0.17000000000000004,0.058518518518518525,0.04795468179746831,0.044648733916919814
0.9833333333333332,G2,0.0,0.9,0.5086788469020274,2.3624992006194856,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,M2J_A1_B1_C1,M2J_A1_B1_C1,1.0,NOT_APPLICABLE,,0.5651987187800303,2.624999111799428,0.5,1.0,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,1.0,0.0001250433740121,0.0111822794640522,2000,1.0,,0.0,0.0,0.0,0.0
0.9833333333333332,G2,5.0,0.9,0.5086788469020274,2.3624992006194856,0.5,0.98,0.9055555555555556,0.81,0.97,0.0606345051095211,0.93,0.835,0.96,M2J_A2_B2_C2,M2J_A1_B1_C3,0.5621069999999999,NOT_APPLICABLE,,0.5651987187800303,2.624999111799428,0.5,0.9399774712300216,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.9384273030900618,0.0001250433740121,0.0111822794640522,2000,0.94,,0.040000000000000036,-0.03444444444444439,-2.252876997832498e-05,-0.0015726969099381094
0.9833333333333332,G2,10.0,0.9,0.5086788469020274,2.3624992006194856,0.5,0.94,0.8025925925925925,0.62,0.95,0.1196783526510891,0.83,0.675,0.91,M2J_A2_B2_C2,M2J_A1_B1_C3,0.2847729999999999,NOT_APPLICABLE,,0.5651987187800303,2.624999111799428,0.5,0.8492754726717756,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8454129753794574,0.0001250433740121,0.0111822794640522,2000,0.865,,0.07499999999999996,-0.06240740740740747,-0.01572452732822438,-0.019587024620542626
0.9833333333333332,G2,15.0,0.9,0.5086788469020274,2.3624992006194856,0.5,1.0,0.8359259259259259,0.65,1.0,0.1325046263136235,0.86,0.67,0.975,M2J_A1_B3_C2,M2J_A1_B1_C3,0.488966,NOT_APPLICABLE,,0.5651987187800303,2.624999111799428,0.5,0.8508802167669086,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8495750601569849,0.0001250433740121,0.0111822794640522,2000,0.88,,0.12,-0.044074074074074154,-0.02911978323309139,-0.030424939843015086
0.9833333333333332,G2,20.0,0.9,0.5086788469020274,2.3624992006194856,0.5,0.99,0.7970370370370369,0.58,1.0,0.158857374065306,0.81,0.605,0.975,M2J_A2_B3_C2,M2J_A1_B1_C3,0.3393,NOT_APPLICABLE,,0.5651987187800303,2.624999111799428,0.5,0.7987198169276449,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8025667686293108,0.0001250433740121,0.0111822794640522,2000,0.815,,0.17500000000000004,-0.01796296296296307,-0.016280183072355014,-0.01243323137068919
0.9833333333333332,G2,25.0,0.9,0.5086788469020274,2.3624992006194856,0.5,1.0,0.8322222222222223,0.69,1.0,0.1260021555763097,0.8,0.7,1.0,M2J_A1_B3_C2,M2J_A1_B1_C3,0.5140800000000001,NOT_APPLICABLE,,0.5651987187800303,2.624999111799428,0.5,0.8122318643861948,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.8150855856385119,0.0001250433740121,0.0111822794640522,2000,0.81,,0.18999999999999995,0.022222222222222254,0.002231864386194715,0.0050855856385118026
0.9833333333333332,G2,30.0,0.9,0.5086788469020274,2.3624992006194856,0.5,1.0,0.8044444444444445,0.63,1.0,0.1477819548281842,0.77,0.65,1.0,M2J_A2_B1_C2,M2J_A1_B1_C3,0.378015,NOT_APPLICABLE,,0.5651987187800303,2.624999111799428,0.5,0.7750054606428538,0.9991741970173574,0.0008258029826425,0.0001787598699179,0.0133701110660298,1400,0.7775675958353959,0.0001250433740121,0.0111822794640522,2000,0.745,,0.255,0.05944444444444452,0.03000546064285381,0.032567595835395924
