replicate,mae_top1_1400,mae_uniform14_eq1400,mae_weighted14_eq1400,delta_weighted_minus_uniform,delta_weighted_minus_top1
2396,0.03033719433719435,0.049235521235521225,0.040781429079165196,-0.008454092156356029,0.010444234741970846
2397,0.02951866151866154,0.06292792792792795,0.05205311613625551,-0.010874811791672441,0.02253445461759397
2398,0.02460231660231662,0.06739253539253535,0.05495179764479562,-0.012440737747739732,0.030349481042479004
2399,0.030900900900900925,0.055205920205920245,0.04392328787722123,-0.011282632328699013,0.013022386976320306
2400,0.02859459459459461,0.049540540540540544,0.040884636527643306,-0.008655904012897238,0.012290041933048695
2401,0.025185328185328204,0.07487773487773484,0.06568086519557126,-0.009196869682163586,0.040495537010243055
2402,0.030994851994852007,0.07330373230373233,0.06787666654026576,-0.0054270657634665626,0.036881814545413755
2403,0.029570141570141584,0.05132432432432431,0.041794902787981245,-0.009529421536343063,0.01222476121783966
2404,0.029509652509652526,0.052656370656370605,0.039946344200356594,-0.01271002645601401,0.010436691690704068
2405,0.032536679536679554,0.05358043758043761,0.04236672674720463,-0.011213710833232977,0.009830047210525078
2406,0.02503346203346205,0.06994723294723297,0.05913715617256115,-0.010810076774671822,0.0341036941390991
2407,0.028583011583011603,0.04796525096525096,0.037070409794084346,-0.010894841171166618,0.008487398211072743
2408,0.023337194337194347,0.08723552123552121,0.07937853142085928,-0.00785698981466193,0.05604133708366493
2409,0.029196911196911216,0.06918404118404117,0.05633498564759095,-0.012849055536450223,0.027138074450679735
2410,0.0350875160875161,0.05427027027027023,0.04287894137122708,-0.011391328899043152,0.007791425283710983
2411,0.022288288288288306,0.03576190476190479,0.030542465768780818,-0.005219438993123975,0.008254177480492512
2412,0.03286486486486488,0.042431145431145435,0.03655902787734162,-0.005872117553803818,0.0036941630124767352
2413,0.03141055341055343,0.05322136422136423,0.04260718650182664,-0.010614177719537592,0.011196633091273209
2414,0.032906048906048924,0.044944658944658974,0.03611245935745518,-0.008832199587203791,0.0032064104514062594
2415,0.030745173745173757,0.059528957528957545,0.048252375610036286,-0.01127658191892126,0.01750720186486253
2416,0.022486486486486507,0.04815315315315314,0.037521094010845746,-0.010632059142307394,0.015034607524359239
2417,0.03293050193050195,0.06169498069498073,0.049357100874530886,-0.012337879820449843,0.01642659894402894
2418,0.03013513513513515,0.06641698841698845,0.05538644777528319,-0.011030540641705264,0.02525131264014804
2419,0.02921235521235523,0.06527927927927932,0.051244586288518405,-0.014034692990760912,0.022032231076163176
2420,0.040184041184041196,0.044935649935649934,0.032537656357379034,-0.0123979935782709,-0.0076463848266621615
2421,0.025933075933075946,0.0673770913770914,0.05531182311824127,-0.012065268258850133,0.02937874718516532
2422,0.02592020592020594,0.0511711711711712,0.03927743995399062,-0.011893731217180577,0.013357234033784679
2423,0.03522651222651225,0.052633204633204624,0.04345140341778946,-0.009181801215415161,0.008224891191277214
2424,0.03901544401544403,0.06086872586872586,0.04911010600951043,-0.011758619859215433,0.010094661994066396
2425,0.02506949806949809,0.053175032175032146,0.04503988696907506,-0.008135145205957088,0.019970388899576967
2426,0.025773487773487796,0.05645559845559846,0.0429688665911394,-0.013486731864459055,0.017195378817651607
2427,0.029590733590733612,0.05702960102960104,0.04642293232833934,-0.010606668701261701,0.01683219873760573
2428,0.02976833976833979,0.05314157014157015,0.042752195729389944,-0.010389374412180206,0.012983855961050155
2429,0.040397683397683404,0.03374131274131273,0.03229667824415696,-0.0014446344971557681,-0.008101005153526443
2430,0.027514800514800535,0.04903732303732308,0.03767917907380868,-0.011358143963514401,0.010164378559008147
2431,0.029034749034749053,0.0648468468468468,0.051699682059024414,-0.013147164787822387,0.02266493302427536
2432,0.03542857142857145,0.055670527670527686,0.044983528922352745,-0.010686998748174942,0.009554957493781296
2433,0.03319691119691121,0.041755469755469746,0.03658126680879378,-0.005174202946675963,0.003384355611882571
2434,0.028635778635778653,0.06873616473616474,0.05828836527110058,-0.010447799465064161,0.02965258663532193
2435,0.02625868725868728,0.06188545688545693,0.050433865212859655,-0.011451591672597274,0.024175177954172376
2436,0.032352638352638366,0.08524710424710423,0.070722813946974,-0.014524290300130235,0.03837017559433563
2437,0.024191763191763208,0.03803732303732304,0.02673820920733722,-0.01129911382998582,0.0025464460155740117
2438,0.027369369369369383,0.06837323037323037,0.057131811016757114,-0.011241419356473256,0.02976244164738773
2439,0.0293848133848134,0.0435096525096525,0.0338240172091378,-0.009685635300514694,0.004439203824324403
2440,0.029485199485199502,0.0667992277992278,0.05702474448034251,-0.009774483318885287,0.02753954499514301
2441,0.029602316602316624,0.060285714285714345,0.046554512545059566,-0.013731201740654779,0.016952195942742943
2442,0.030267696267696285,0.06043500643500644,0.04820949902216692,-0.012225507412839523,0.01794180275447063
2443,0.02675933075933078,0.043200772200772224,0.033949073255108736,-0.009251698945663488,0.007189742495777956
2444,0.029323037323037343,0.03825225225225226,0.02810820374371876,-0.010144048508533503,-0.0012148335793185847
2445,0.026428571428571444,0.04851737451737454,0.03850436683919426,-0.01001300767818028,0.012075795410622817
2446,0.02872329472329474,0.06275933075933075,0.05157675411832578,-0.011182576641004971,0.022853459395031042
2447,0.026445302445302465,0.050619047619047605,0.03992518085343696,-0.010693866765610648,0.013479878408134492
2448,0.02610553410553412,0.05744144144144145,0.04567200566843342,-0.011769435773008027,0.019566471562899302
2449,0.02703861003861005,0.06092535392535395,0.04955901075064318,-0.011366343174710768,0.02252040071203313
2450,0.026395109395109417,0.05735006435006435,0.047816190457739466,-0.009533873892324886,0.02142108106263005
2451,0.02615186615186617,0.049953667953667936,0.040833466103793264,-0.009120201849874672,0.014681599951927093
2452,0.03417760617760619,0.055404118404118415,0.045314182995858224,-0.01008993540826019,0.01113657681825203
2453,0.028859716859716875,0.0648712998712999,0.05255471644951237,-0.012316583421787528,0.0236949995897955
2454,0.026872586872586892,0.05513256113256114,0.042694071915403975,-0.012438489217157164,0.015821485042817083
2455,0.03589317889317891,0.06180308880308876,0.04974375633696842,-0.012059332466120343,0.013850577443789508
2456,0.029181467181467198,0.047571428571428584,0.038633047915478926,-0.008938380655949658,0.009451580734011727
2457,0.0433899613899614,0.039927927927927924,0.03137409248050278,-0.008553835447425141,-0.012015868909458619
2458,0.0313861003861004,0.060590733590733636,0.050826539299421714,-0.009764194291311923,0.019440438913321312
2459,0.027419562419562435,0.043620334620334614,0.02967537844526535,-0.013944956175069263,0.0022558160257029163
2460,0.02631145431145433,0.04457142857142858,0.036163393454644616,-0.008408035116783966,0.009851939143190287
2461,0.03194465894465896,0.05708880308880306,0.04772599535970116,-0.009362807729101905,0.015781336415042195
2462,0.029513513513513532,0.05523294723294724,0.044138868941720276,-0.011094078291226966,0.014625355428206744
2463,0.03245559845559847,0.061586872586872614,0.052572150075027885,-0.009014722511844729,0.020116551619429414
2464,0.026706563706563727,0.06493564993564999,0.051854790824286595,-0.013080859111363391,0.02514822711772287
2465,0.0247812097812098,0.06355212355212353,0.05106613700208853,-0.012485986550035001,0.026284927220878728
2466,0.02782110682110684,0.043366795366795365,0.03965736840459319,-0.003709426962202174,0.01183626158348635
2467,0.029806949806949822,0.05012355212355212,0.03858295117638964,-0.011540600947162478,0.008776001369439821
2468,0.034335907335907356,0.06948005148005151,0.05968649450156551,-0.009793556978486002,0.025350587165658155
2469,0.03259202059202061,0.05153024453024449,0.04226011434407021,-0.009270130186174279,0.009668093752049599
2470,0.024198198198198215,0.0390875160875161,0.031935455926343545,-0.007152060161172556,0.00773725772814533
2471,0.031052767052767074,0.03243371943371945,0.032413134022526775,-2.0585411192673708e-05,0.0013603669697597014
2472,0.0327850707850708,0.06037065637065642,0.051735915866951365,-0.008634740503705052,0.018950845081880566
2473,0.03303861003861006,0.047016731016731046,0.04176297831811253,-0.005253752698618518,0.008724368279502466
2474,0.03146460746460748,0.03953925353925356,0.02978439736013631,-0.009754856179117252,-0.0016802101044711727
2475,0.02460360360360362,0.06372715572715575,0.051119762898577746,-0.012607392828578,0.026516159294974126
2476,0.033406692406692425,0.05474259974259971,0.04494308331950691,-0.009799516423092798,0.011536390912814484
2477,0.033166023166023184,0.05346460746460745,0.04401711006405211,-0.009447497400555338,0.010851086898028925
2478,0.027558558558558575,0.04150707850707853,0.031488775149998344,-0.010018303357080184,0.003930216591439769
2479,0.023361647361647378,0.05263191763191764,0.054154374055153595,0.0015224564232359586,0.030792726693506217
2480,0.02891377091377093,0.04306177606177608,0.03553130456754876,-0.007530471494227323,0.006617533653777829
2481,0.0241788931788932,0.05028828828828831,0.041220130607517474,-0.009068157680770836,0.017041237428624276
2482,0.030428571428571444,0.05520592020592024,0.04395799262436702,-0.01124792758155322,0.013529421195795574
2483,0.03040411840411842,0.07239124839124841,0.06246737845849165,-0.009923869932756763,0.03206326005437323
2484,0.02711711711711713,0.06106821106821106,0.05118975921202965,-0.009878451856181407,0.02407264209491252
2485,0.028960102960102978,0.08535521235521235,0.07770934387512281,-0.007645868480089538,0.04874924091501983
2486,0.028123552123552144,0.05743886743886748,0.046476385386725674,-0.010962482052141807,0.01835283326317353
2487,0.028885456885456903,0.06501287001287002,0.05487223586548309,-0.010140634147386932,0.02598677898002619
2488,0.026500643500643514,0.07670398970398971,0.06599924916753376,-0.010704740536455953,0.039498605666890244
2489,0.03262419562419564,0.06869369369369371,0.05937255082813314,-0.009321142865560572,0.0267483552039375
2490,0.03221879021879023,0.06559459459459457,0.054356432826167256,-0.011238161768427318,0.022137642607377023
2491,0.027189189189189205,0.04347490347490346,0.03602498024999216,-0.007449923224911302,0.008835791060802952
2492,0.028858429858429874,0.04404890604890604,0.03632905445001115,-0.007719851598894885,0.007470624591581279
2493,0.038180180180180205,0.06815958815958814,0.05759436900142859,-0.010565219158159549,0.019414188821248388
2494,0.026567567567567587,0.06606435006435006,0.05536691072644145,-0.010697439337908614,0.02879934315887386
2495,0.026665379665379685,0.05348648648648648,0.04088336319845133,-0.012603123288035152,0.014217983533071646
2496,0.030299871299871318,0.07416988416988417,0.06438154778680126,-0.009788336383082907,0.034081676486929946
2497,0.03099227799227801,0.07885714285714289,0.06454397163049796,-0.014313171226644925,0.03355169363821996
2498,0.02692406692406694,0.06616731016731016,0.05483754228280897,-0.011329767884501192,0.027913475358742026
2499,0.03427670527670529,0.04678764478764481,0.03923763825971866,-0.007550006527926145,0.004960932983013373
2500,0.03382754182754184,0.03874646074646077,0.03386128342544766,-0.004885177321013109,3.374159790581893e-05
2501,0.03446460746460748,0.044675675675675715,0.03523319404464649,-0.009442481631029224,0.0007685865800390115
2502,0.026981981981981998,0.06065122265122266,0.048984331678935324,-0.011666890972287333,0.022002349696953326
2503,0.03210424710424712,0.05683268983268983,0.048106345241691356,-0.008726344590998476,0.016002098137444236
2504,0.032189189189189206,0.0605006435006435,0.0491980113648539,-0.011302632135789602,0.01700882217566469
2505,0.025786357786357805,0.06791891891891892,0.0555989022118324,-0.012320016707086524,0.029812544425474593
2506,0.03222007722007724,0.038240669240669246,0.030520185606718094,-0.007720483633951152,-0.0016998916133591467
2507,0.030195624195624216,0.059604890604890645,0.04802010335845919,-0.011584787246431458,0.017824479162834972
2508,0.0330849420849421,0.04204247104247104,0.03203696907003131,-0.010005501972439726,-0.0010479730149107885
2509,0.026877734877734896,0.060967824967824956,0.051473277034830026,-0.00949454793299493,0.02459554215709513
2510,0.03203861003861006,0.05325611325611329,0.0425807024178102,-0.01067541083830309,0.01054209237920014
2511,0.02515701415701417,0.06353410553410557,0.050870074729348166,-0.012664030804757406,0.025713060572333996
2512,0.03081209781209783,0.06119047619047617,0.05135894915570495,-0.00983152703477122,0.02054685134360712
2513,0.024728442728442747,0.04776190476190478,0.03750498859386608,-0.010256916168038706,0.01277654586542333
2514,0.02620205920205922,0.07576190476190481,0.0659651140045431,-0.009796790757361715,0.03976305480248388
2515,0.029662805662805682,0.05623423423423426,0.04513674973855901,-0.011097484495675249,0.015473944075753327
2516,0.03286357786357788,0.06588674388674391,0.054221652668951514,-0.011665091217792398,0.021358074805373634
2517,0.02756885456885459,0.05696010296010292,0.04553070418485701,-0.01142939877524591,0.01796184961600242
2518,0.030978120978120992,0.04998326898326899,0.03997964115288982,-0.01000362783037917,0.00900152017476883
2519,0.02770141570141572,0.061348777348777334,0.048757099875415745,-0.012591677473361589,0.021055684174000024
2520,0.029655083655083674,0.055594594594594565,0.043118096965147866,-0.0124764976294467,0.013463013310064192
2521,0.027861003861003878,0.06809266409266408,0.05780464201230663,-0.01028802208035745,0.029943638151302753
2522,0.02623938223938226,0.051312741312741335,0.04169175121192197,-0.009620990100819363,0.015452368972539713
2523,0.024010296010296025,0.08914157014157018,0.07691909184550472,-0.012222478296065459,0.05290879583520869
2524,0.025279279279279296,0.04395881595881596,0.032801469360593694,-0.011157346598222269,0.007522190081314398
2525,0.02316216216216218,0.07334234234234234,0.061231650067048345,-0.012110692275293995,0.038069487904886165
2526,0.03280566280566283,0.047916344916344986,0.03484722974074459,-0.013069115175600395,0.0020415669350817636
2527,0.029863577863577878,0.05683140283140283,0.047002625440347716,-0.009828777391055116,0.017139047576769838
2528,0.029064350064350087,0.051149292149292196,0.03913410351159397,-0.012015188637698224,0.010069753447243885
2529,0.028909909909909926,0.04868082368082368,0.03879329524462621,-0.009887528436197474,0.00988338533471628
2530,0.026875160875160894,0.06155855855855858,0.05062094406331684,-0.010937614495241742,0.023745783188155945
2531,0.02920592020592022,0.058765765765765754,0.04687919897819938,-0.011886566787566374,0.017673278772279158
2532,0.02746460746460748,0.06127799227799229,0.05221007927150825,-0.00906791300648404,0.024745471806900773
2533,0.02743114543114545,0.06555598455598458,0.052702201227901056,-0.01285378332808352,0.025271055796755607
2534,0.025703989703989717,0.0646731016731017,0.052284540610124136,-0.01238856106297756,0.02658055090613442
2535,0.030033462033462053,0.04441827541827543,0.037631592864603554,-0.0067866825536718745,0.007598130831141501
2536,0.02072200772200774,0.05207722007722009,0.04165082009866345,-0.010426399978556641,0.02092881237665571
2537,0.030483912483912502,0.07591119691119695,0.06341592988359078,-0.012495267027606172,0.03293201739967828
2538,0.03319819819819822,0.07045945945945947,0.05801858379221192,-0.012440875667247553,0.0248203855940137
2539,0.029864864864864882,0.05197297297297293,0.041286033319071457,-0.010686939653901474,0.011421168454206574
2540,0.025978120978120994,0.079997425997426,0.0696128824942276,-0.010384543503198396,0.04363476151610661
2541,0.027285714285714302,0.09033204633204633,0.08044452350523708,-0.009887522826809256,0.053158809219522776
2542,0.024453024453024472,0.05763706563706564,0.04505725621601181,-0.012579809421053828,0.020604231762987337
2543,0.025824967824967845,0.0801943371943372,0.069703607973914,-0.010490729220423198,0.04387864014894616
2544,0.027750321750321768,0.051428571428571435,0.04326389922235635,-0.008164672206215084,0.015513577472034582
2545,0.030806949806949823,0.04303603603603602,0.03980261929420276,-0.0032334167418332643,0.008995669487252934
2546,0.03359330759330761,0.06253153153153153,0.052480918892880944,-0.010050612638650584,0.018887611299573337
2547,0.029693693693693714,0.04935649935649937,0.041286233039282604,-0.008070266317216766,0.01159253934558889
2548,0.032240669240669255,0.05541312741312744,0.04351374477511889,-0.011899382638008549,0.011273075534449638
2549,0.03232303732303734,0.07025482625482625,0.05880679194936191,-0.011448034305464337,0.026483754626324574
2550,0.02869240669240671,0.07631660231660235,0.06264465168628157,-0.013671950630320784,0.033952244993874864
2551,0.02526254826254828,0.05939253539253541,0.05122465044557019,-0.008167884946965222,0.025962102183021907
2552,0.026688545688545704,0.0706833976833977,0.06121808050777162,-0.009465317175626077,0.03452953481922591
2553,0.03101544401544403,0.0347915057915058,0.029414057602966042,-0.005377448188539757,-0.001601386412477989
2554,0.026625482625482644,0.050274131274131294,0.039284101743660954,-0.01099002953047034,0.01265861911817831
2555,0.027073359073359088,0.0576100386100386,0.04669928467491374,-0.010910753935124862,0.01962592560155465
2556,0.02772844272844275,0.04816602316602318,0.038800439485568695,-0.009365583680454481,0.011071996757125946
2557,0.028893178893178904,0.04063963963963966,0.029415750599997764,-0.011223889039641895,0.0005225717068188598
2558,0.026467181467181484,0.08711583011583011,0.07874969975852716,-0.00836613035730295,0.052282518291345684
2559,0.028332046332046345,0.06764092664092665,0.055428696886309976,-0.012212229754616673,0.02709665055426363
2560,0.023397683397683413,0.06027413127413127,0.04880835519514729,-0.011465776078983976,0.02541067179746388
2561,0.03665122265122266,0.03676833976833979,0.025337390573225534,-0.011430949195114257,-0.011313832077997129
2562,0.03111583011583013,0.03761261261261258,0.0316244666304373,-0.005988145982175279,0.0005086365146071727
2563,0.029715572715572732,0.06455341055341055,0.05328967711479258,-0.011263733438617966,0.023574104399219847
2564,0.027451737451737464,0.05857400257400259,0.048221646323621845,-0.010352356250380744,0.02076990887188438
2565,0.03923938223938226,0.04416988416988418,0.034315836970788785,-0.009854047199095398,-0.004923545268593475
2566,0.03174388674388676,0.06734620334620338,0.05571187489966799,-0.011634328446535391,0.02396798815578123
2567,0.02876319176319178,0.041826254826254836,0.03090555038017537,-0.010920704446079465,0.0021423586169835897
2568,0.02936422136422138,0.037027027027027024,0.027175221007737605,-0.009851806019289418,-0.0021890003564837765
2569,0.02747232947232949,0.053902187902187884,0.04562131491168864,-0.008280872990499247,0.018148985439359146
2570,0.02630501930501932,0.04033719433719434,0.03323896260051454,-0.007098231736679804,0.0069339432954952165
2571,0.027321750321750337,0.08422393822393824,0.07545940777983108,-0.00876453044410716,0.04813765745808074
2572,0.03233075933075935,0.059814671814671816,0.04732144459460306,-0.012493227220068757,0.014990685263843707
2573,0.03230373230373232,0.05875160875160877,0.04627676207112955,-0.01247484668047922,0.013973029767397234
2574,0.0283822393822394,0.03912870012870016,0.03133569479221246,-0.0077930053364876975,0.0029534554099730596
2575,0.03113127413127415,0.054079794079794095,0.04279128097949307,-0.011288513100301024,0.01166000684821892
2576,0.034888030888030906,0.04529987129987133,0.034469526210139725,-0.010830345089731602,-0.0004185046778911808
2577,0.026268983268983286,0.03918532818532821,0.029343883281504446,-0.009841444903823764,0.0030749000125211597
2578,0.033629343629343646,0.07746975546975549,0.06724708336577027,-0.010222672103985211,0.03361773973642663
2579,0.03211196911196913,0.044944658944658995,0.033560447455143645,-0.01138421148951535,0.0014484783431745127
2580,0.028199485199485216,0.05022779922779926,0.03791918519651102,-0.012308614031288245,0.0097196999970258
2581,0.0271866151866152,0.05277992277992281,0.03837021977304629,-0.014409703006876516,0.011183604586431091
2582,0.026817245817245837,0.049575289575289574,0.0410728853400296,-0.008502404235259976,0.014255639522783761
2583,0.02769369369369371,0.04678635778635778,0.03595072687789258,-0.010835630908465198,0.008257033184198872
2584,0.028218790218790233,0.056319176319176364,0.04250428159532142,-0.013814894723854942,0.014285491376531189
2585,0.02701801801801804,0.0681518661518662,0.05545413709205865,-0.012697729059807553,0.028436119074040613
2586,0.03657400257400259,0.051207207207207235,0.04003764019170505,-0.011169567015502188,0.003463637617702457
2587,0.0291801801801802,0.056458172458172445,0.04783341758700603,-0.008624754871166415,0.01865323740682583
2588,0.029558558558558573,0.05784684684684686,0.05491064750895415,-0.0029361993378927073,0.025352088950395577
2589,0.031181467181467196,0.048779922779922796,0.03752199835211001,-0.011257924427812788,0.006340531170642812
2590,0.033311454311454325,0.06515958815958812,0.05596407151870912,-0.009195516640879003,0.022652617207254797
2591,0.03255984555984558,0.057595881595881575,0.051261788454769974,-0.0063340931411116005,0.018701942894924398
2592,0.036674388674388686,0.06543629343629344,0.05541337805690663,-0.010022915379386807,0.018738989382517945
2593,0.03189189189189191,0.052119691119691156,0.04141666786305198,-0.010703023256639174,0.009524775971160068
2594,0.02813384813384815,0.07541184041184043,0.065135652194375,-0.010276188217465426,0.037001804060526854
2595,0.02593564993564995,0.08325482625482632,0.07199437445398817,-0.01126045180083815,0.046058724518338215
2596,0.030680823680823695,0.05909266409266413,0.05040694493015089,-0.00868571916251324,0.019726121249327194
2597,0.03433590733590735,0.05967052767052766,0.05014630627535497,-0.009524221395172693,0.01581039893944762
2598,0.03247619047619049,0.04778378378378379,0.03652287823922064,-0.011260905544563153,0.004046687763030146
2599,0.02305276705276707,0.07316473616473614,0.06356743353218203,-0.009597302632554108,0.04051466647941496
2600,0.03048777348777351,0.1047876447876448,0.09491994967366116,-0.009867695113983638,0.06443217618588765
2601,0.0320823680823681,0.05788545688545687,0.047286993296881144,-0.010598463588575725,0.015204625214513046
2602,0.03004375804375806,0.06044015444015445,0.04726298716274178,-0.013177167277412673,0.017219229118983718
2603,0.03687516087516089,0.06455855855855858,0.05311532369229843,-0.011443234866260144,0.01624016281713754
2604,0.036455598455598474,0.06567824967824967,0.052940739596314144,-0.012737510081935528,0.01648514114071567
2605,0.028299871299871316,0.06157915057915061,0.051809059212476354,-0.009770091366674255,0.023509187912605038
2606,0.030283140283140296,0.04690218790218792,0.03760124813901974,-0.009300939763168183,0.007318107855879441
2607,0.032555984555984574,0.05950707850707852,0.04610254039256289,-0.013404538114515634,0.013546555836578315
2608,0.02691505791505793,0.05997425997425996,0.04631471699903074,-0.01365954297522922,0.019399659083972808
2609,0.028917631917631935,0.06593178893178894,0.052825739799141895,-0.013106049132647048,0.02390810788150996
2610,0.03130373230373232,0.04543371943371942,0.03401863701013224,-0.01141508242358718,0.002714904706399922
2611,0.028830115830115847,0.045193050193050165,0.037103424732357525,-0.00808962546069264,0.008273308902241677
2612,0.031181467181467196,0.040592020592020626,0.028008352679601348,-0.012583667912419279,-0.0031731145018658487
2613,0.028018018018018034,0.04315057915057917,0.03464060622922266,-0.00850997292135651,0.006622588211204625
2614,0.030952380952380967,0.07806949806949808,0.06633748762873687,-0.011732010440761206,0.0353851066763559
2615,0.02931145431145433,0.0741879021879022,0.06126375821003127,-0.012924143977870922,0.03195230389857694
2616,0.02429601029601031,0.06653153153153157,0.05527494774054401,-0.01125658379098756,0.030978937444533703
2617,0.030209781209781225,0.06739510939510938,0.0565693275433682,-0.010825781851741184,0.026359546333586975
2618,0.03088030888030889,0.05621621621621623,0.04344747525024873,-0.012768740965967501,0.01256716636993984
2619,0.030158301158301176,0.06252767052767053,0.054676231099785894,-0.007851439427884632,0.024517929941484717
2620,0.027323037323037338,0.046043758043758064,0.034527748092719315,-0.011516009951038748,0.0072047107696819775
2621,0.028307593307593325,0.07309266409266406,0.062298535538440475,-0.010794128554223584,0.03399094223084715
2622,0.026723294723294738,0.07494594594594595,0.06635687809262897,-0.008589067853316978,0.03963358336933423
2623,0.033927927927927946,0.05726254826254828,0.04621856231475455,-0.011043985947793732,0.0122906343868266
2624,0.026849420849420866,0.07429729729729724,0.06518459111784741,-0.009112706179449828,0.03833517026842655
2625,0.029723294723294734,0.047592020592020605,0.035807153907815456,-0.011784866684205149,0.006083859184520722
2626,0.023629343629343644,0.05036422136422138,0.03834963758517692,-0.012014583779044463,0.014720293955833276
2627,0.026666666666666686,0.051652509652509705,0.04256167528934632,-0.009090834363163387,0.015895008622679632
2628,0.028205920205920224,0.07154826254826255,0.06062156280236351,-0.010926699745899035,0.03241564259644329
2629,0.03450193050193052,0.05701029601029604,0.046631388591927204,-0.010378907418368832,0.012129458089996686
2630,0.03505405405405407,0.0717014157014157,0.05626208021229897,-0.015439335489116725,0.0212080261582449
2631,0.028407979407979424,0.044431145431145444,0.034639315147383505,-0.009791830283761939,0.006231335739404081
2632,0.025163449163449182,0.051823680823680815,0.04321426411595842,-0.008609416707722396,0.018050814952509237
2633,0.03790733590733592,0.04454954954954955,0.03488235306036968,-0.009667196489179873,-0.0030249828469662426
2634,0.027364221364221383,0.05053925353925356,0.040542382924118804,-0.009996870615134754,0.01317816155989742
2635,0.027870012870012888,0.057186615186615206,0.047548891476549546,-0.00963772371006566,0.019678878606536658
2636,0.029904761904761917,0.04650193050193053,0.03331771217357222,-0.01318421832835831,0.003412950268810302
2637,0.03055984555984558,0.07739124839124842,0.066519163471546,-0.010872084919702416,0.03595931791170043
2638,0.029090090090090108,0.07511969111969112,0.06326077111855313,-0.011858920001137987,0.034170681028463025
2639,0.02930630630630632,0.05419691119691124,0.04276983982767829,-0.011427071369232947,0.01346353352137197
2640,0.029162162162162178,0.0501827541827542,0.03981645779766557,-0.010366296385088625,0.010654295635503394
2641,0.02810939510939513,0.06385971685971688,0.05255247617842624,-0.011307240681290638,0.02444308106903111
2642,0.028166023166023183,0.08078893178893178,0.07108344641099297,-0.009705485377938805,0.04291742324496979
2643,0.03005148005148007,0.03784684684684687,0.031829981653760754,-0.006016865193086113,0.0017785016022806854
2644,0.035230373230373244,0.042279279279279276,0.03282348806199681,-0.009455791217282468,-0.0024068851683764353
2645,0.029746460746460764,0.05429987129987128,0.04471494855958398,-0.0095849227402873,0.014968487813123217
2646,0.02679279279279281,0.06478507078507077,0.053144786536186144,-0.011640284248884629,0.026351993743393334
2647,0.031612612612612626,0.060758043758043785,0.05250701529583977,-0.008251028462204012,0.020894402683227148
2648,0.0288893178893179,0.08346975546975549,0.07361348609860321,-0.009856269371152276,0.04472416820928531
2649,0.03166151866151868,0.057136422136422164,0.045534836120275084,-0.01160158601614708,0.013873317458756404
2650,0.022926640926640943,0.05967696267696269,0.05076479103628486,-0.008912171640677827,0.027838150109643918
2651,0.02552252252252254,0.07637709137709141,0.06456517673497571,-0.0118119146421157,0.03904265421245316
2652,0.03368854568854571,0.06853410553410556,0.05782100269228368,-0.010713102841821885,0.02413245700373797
2653,0.031068211068211088,0.04905405405405409,0.03773101498584919,-0.0113230390682049,0.006662803917638099
2654,0.029882882882882898,0.05445688545688545,0.04400091996186229,-0.010455965495023159,0.014118037078979392
2655,0.027697554697554715,0.034041184041184086,0.02668047886196569,-0.007360705179218396,-0.0010170758355890243
2656,0.024401544401544416,0.0801660231660232,0.06991189553646578,-0.010254127629557422,0.045510351134921356
2657,0.03214543114543116,0.04676833976833976,0.03468066145325688,-0.012087678315082881,0.0025352303078257157
2658,0.0293861003861004,0.03956241956241957,0.03489650814989205,-0.004665911412527521,0.00551040776379165
2659,0.02793822393822396,0.04576190476190476,0.03697702595617761,-0.008784878805727148,0.009038802017953654
2660,0.03282110682110684,0.06869498069498069,0.056838292396090784,-0.011856688298889903,0.024017185574983946
2661,0.029163449163449186,0.05755984555984559,0.046647990486944235,-0.010911855072901357,0.01748454132349505
2662,0.029124839124839146,0.03462419562419563,0.04526749469201136,0.010643299067815734,0.016142655567172218
2663,0.029837837837837854,0.061790218790218836,0.05263872285133243,-0.009151495938886409,0.022800885013494573
2664,0.02307335907335909,0.0738532818532819,0.06260002869388213,-0.011253253159399762,0.03952666962052304
2665,0.03253153153153154,0.07816859716859717,0.06523021355243365,-0.01293838361616352,0.032698682020902106
2666,0.028407979407979424,0.04151994851994854,0.03130914853155734,-0.010210799988391195,0.0029011691235779173
2667,0.031050193050193076,0.03141570141570142,0.02671140519320306,-0.004704296222498364,-0.004338787856990017
2668,0.032536679536679554,0.06765122265122266,0.05602213514580052,-0.011629087505422138,0.023485455609120964
2669,0.030445302445302466,0.05617245817245818,0.046200659746621596,-0.009971798425836585,0.01575535730131913
2670,0.030912483912483923,0.06306821106821109,0.05050632923421763,-0.012561881833993462,0.019593845321733704
2671,0.032741312741312756,0.06216087516087519,0.04797637421047438,-0.01418450095040081,0.015235061469161627
2672,0.027456885456885478,0.05434877734877734,0.04478437391914758,-0.009564403429629761,0.017327488462262102
2673,0.029727155727155744,0.0682908622908623,0.055231583227334756,-0.013059279063527544,0.025504427500179012
2674,0.03325096525096527,0.048339768339768364,0.0367651860431839,-0.011574582296584465,0.0035142207922186294
2675,0.03141570141570143,0.040924066924066936,0.034333739335896195,-0.006590327588170741,0.002918037920194766
2676,0.027020592020592038,0.04926769626769629,0.037693629832738364,-0.011574066434957925,0.010673037812146326
2677,0.026039897039897054,0.06338352638352641,0.05097785526708987,-0.012405671116436548,0.024937958227192813
2678,0.02832689832689834,0.0702651222651223,0.05852604507153405,-0.01173907719358825,0.030199146744635707
