budget,rank,variant_id,rho_global,regime,horizon,sigma_member,n_trajectories,alpha_renormalized,joint_weight_x,scale,A_G_l_max,A_G_c_max,A_G_q_min,joint_public_i1_energy,ProviderA_candidate_id,ProviderB_candidate_id,ProviderC_candidate_id,alpha_renormalized_design,joint_weight_y
2000,1,M3Q_R01,0.95,G1,105.0,0.8777777777777778,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,110.0,0.8788888888888889,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,115.0,0.88,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,120.0,0.89,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,125.0,0.8966666666666666,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,130.0,0.8922222222222222,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,135.0,0.8955555555555555,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,140.0,0.8922222222222222,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,145.0,0.9055555555555556,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,150.0,0.9,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,155.0,0.9,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,160.0,0.9055555555555556,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,165.0,0.9144444444444444,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,170.0,0.9088888888888887,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,175.0,0.91,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,180.0,0.9144444444444444,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,185.0,0.9222222222222224,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,190.0,0.92,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
